ward,precinct,total,CARL HAWKINSON,CARL HAWKINSON Percent,JACK J. McINERNEY,JACK J. McINERNEY Percent,CHARLES G. OWENS,CHARLES G. OWENS Percent,WILLIAM A. O'CONNOR,WILLIAM A. O'CONNOR Percent,precinct_id
50,7,24,7,29.17,3,12.5,1,4.17,13,54.17,50007
50,8,30,14,46.67,7,23.33,1,3.33,8,26.67,50008
50,9,24,12,50.0,2,8.33,0,0.0,10,41.67,50009
50,10,7,2,28.57,1,14.29,1,14.29,3,42.86,50010
50,11,11,6,54.55,0,0.0,1,9.09,4,36.36,50011
50,12,6,3,50.0,0,0.0,0,0.0,3,50.0,50012
50,13,14,3,21.43,1,7.14,6,42.86,4,28.57,50013
50,14,5,2,40.0,1,20.0,1,20.0,1,20.0,50014
50,15,27,12,44.44,6,22.22,0,0.0,9,33.33,50015
50,16,6,4,66.67,0,0.0,0,0.0,2,33.33,50016
50,17,14,6,42.86,1,7.14,2,14.29,5,35.71,50017
50,18,14,4,28.57,1,7.14,0,0.0,9,64.29,50018
50,19,14,6,42.86,1,7.14,2,14.29,5,35.71,50019
50,20,29,18,62.07,4,13.79,1,3.45,6,20.69,50020
50,21,22,7,31.82,5,22.73,2,9.09,8,36.36,50021
50,22,21,5,23.81,3,14.29,2,9.52,11,52.38,50022
50,23,14,4,28.57,1,7.14,0,0.0,9,64.29,50023
50,24,14,3,21.43,4,28.57,0,0.0,7,50.0,50024
50,25,15,9,60.0,1,6.67,2,13.33,3,20.0,50025
50,26,9,4,44.44,0,0.0,0,0.0,5,55.56,50026
50,27,7,4,57.14,2,28.57,0,0.0,1,14.29,50027
50,28,29,15,51.72,3,10.34,0,0.0,11,37.93,50028
50,29,23,14,60.87,3,13.04,1,4.35,5,21.74,50029
50,30,15,8,53.33,0,0.0,0,0.0,7,46.67,50030
50,31,1,1,100.0,0,0.0,0,0.0,0,0.0,50031
50,32,12,3,25.0,1,8.33,2,16.67,6,50.0,50032
50,33,11,6,54.55,0,0.0,2,18.18,3,27.27,50033
50,34,17,7,41.18,2,11.76,2,11.76,6,35.29,50034
50,35,24,12,50.0,3,12.5,0,0.0,9,37.5,50035
50,36,21,10,47.62,1,4.76,2,9.52,8,38.1,50036
50,37,31,23,74.19,1,3.23,1,3.23,6,19.35,50037
50,38,9,2,22.22,0,0.0,3,33.33,4,44.44,50038
50,39,12,6,50.0,1,8.33,1,8.33,4,33.33,50039
50,40,11,4,36.36,1,9.09,0,0.0,6,54.55,50040
50,41,14,4,28.57,4,28.57,3,21.43,3,21.43,50041
50,42,10,6,60.0,1,10.0,0,0.0,3,30.0,50042
50,43,16,5,31.25,2,12.5,1,6.25,8,50.0,50043
50,44,13,4,30.77,1,7.69,1,7.69,7,53.85,50044
50,45,17,7,41.18,6,35.29,1,5.88,3,17.65,50045
50,46,12,6,50.0,2,16.67,0,0.0,4,33.33,50046
