ward,precinct,total,Jim Oberweis,Jim Oberweis Percent,Andy McKenna,Andy McKenna Percent,John Borling,John Borling Percent,Steven J. Rauschenberger,Steven J. Rauschenberger Percent,Jack Ryan,Jack Ryan Percent,Chirinjeev Kathuria,Chirinjeev Kathuria Percent,Jonathan C. Wright,Jonathan C. Wright Percent,Norm Hill,Norm Hill Percent,precinct_id
27,34,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27034
27,35,18,3,16.67,0,0.0,1,5.56,3,16.67,10,55.56,1,5.56,0,0.0,0,0.0,27035
27,36,2,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,27036
27,37,4,2,50.0,0,0.0,0,0.0,0,0.0,1,25.0,0,0.0,1,25.0,0,0.0,27037
27,38,15,2,13.33,3,20.0,3,20.0,2,13.33,5,33.33,0,0.0,0,0.0,0,0.0,27038
27,39,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27039
27,40,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27040
27,41,24,5,20.83,5,20.83,0,0.0,3,12.5,11,45.83,0,0.0,0,0.0,0,0.0,27041
27,42,13,2,15.38,2,15.38,0,0.0,2,15.38,6,46.15,1,7.69,0,0.0,0,0.0,27042
27,43,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27043
27,44,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27044
27,45,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,27045
27,46,5,0,0.0,2,40.0,0,0.0,0,0.0,2,40.0,0,0.0,0,0.0,1,20.0,27046
27,47,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27047
27,48,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,27048
27,49,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,27049
27,50,24,4,16.67,2,8.33,1,4.17,2,8.33,14,58.33,0,0.0,0,0.0,1,4.17,27050
27,51,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27051
27,52,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,27052
27,53,3,0,0.0,0,0.0,0,0.0,1,33.33,2,66.67,0,0.0,0,0.0,0,0.0,27053
27,54,21,4,19.05,1,4.76,2,9.52,2,9.52,11,52.38,1,4.76,0,0.0,0,0.0,27054
27,55,7,0,0.0,2,28.57,0,0.0,1,14.29,4,57.14,0,0.0,0,0.0,0,0.0,27055
27,56,4,1,25.0,0,0.0,0,0.0,0,0.0,2,50.0,0,0.0,0,0.0,1,25.0,27056
27,57,11,2,18.18,3,27.27,0,0.0,1,9.09,3,27.27,1,9.09,0,0.0,1,9.09,27057
27,58,21,3,14.29,1,4.76,3,14.29,2,9.52,10,47.62,0,0.0,2,9.52,0,0.0,27058
27,59,4,2,50.0,0,0.0,0,0.0,1,25.0,1,25.0,0,0.0,0,0.0,0,0.0,27059
27,60,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27060
27,61,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,27061
27,62,5,0,0.0,0,0.0,0,0.0,0,0.0,5,100.0,0,0.0,0,0.0,0,0.0,27062
27,63,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27063
27,64,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,27064
27,65,2,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,27065
27,66,2,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,1,50.0,27066
28,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28001
28,2,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28002
28,3,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,28003
28,4,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28004
28,5,2,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,1,50.0,28005
28,6,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28006
28,7,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28007
28,8,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28008
28,9,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28009
28,10,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28010
28,11,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28011
28,12,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28012
28,13,5,1,20.0,1,20.0,0,0.0,0,0.0,2,40.0,0,0.0,1,20.0,0,0.0,28013
28,14,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28014
28,15,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28015
28,16,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28016
28,17,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,28017
28,18,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,28018
28,19,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28019
28,20,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28020
28,21,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28021
28,22,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28022
28,23,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28023
28,24,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28024
28,25,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,28025
28,26,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28026
28,27,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,28027
28,28,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28028
28,29,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28029
28,30,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28030
28,31,1,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,28031
28,32,2,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,28032
28,33,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28033
28,34,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,28034
28,35,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28035
28,36,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28036
28,37,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28037
28,38,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,28038
28,39,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,28039
28,40,1,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,28040
28,41,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28041
28,42,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28042
28,43,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,28043
28,44,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,2,66.67,28044
28,45,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28045
28,46,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,28046
28,47,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28047
28,48,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28048
28,49,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28049
28,50,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,28050
28,51,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28051
28,52,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28052
28,53,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28053
28,54,2,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,28054
28,55,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28055
28,56,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,28056
28,57,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,28057
28,58,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28058
28,59,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28059
28,60,2,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,1,50.0,0,0.0,28060
28,61,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28061
28,62,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28062
28,63,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28063
28,64,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28064
28,65,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28065
28,66,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28066
28,67,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28067
28,68,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28068
28,69,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28069
28,70,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28070
28,71,10,2,20.0,0,0.0,2,20.0,2,20.0,2,20.0,0,0.0,1,10.0,1,10.0,28071
28,72,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,28072
28,73,3,0,0.0,0,0.0,0,0.0,1,33.33,2,66.67,0,0.0,0,0.0,0,0.0,28073
29,1,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,29001
29,2,7,2,28.57,0,0.0,0,0.0,0,0.0,5,71.43,0,0.0,0,0.0,0,0.0,29002
29,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29003
29,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29004
29,5,2,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,1,50.0,29005
29,6,12,5,41.67,0,0.0,0,0.0,1,8.33,5,41.67,0,0.0,0,0.0,1,8.33,29006
29,7,9,3,33.33,0,0.0,0,0.0,4,44.44,2,22.22,0,0.0,0,0.0,0,0.0,29007
29,8,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29008
29,9,5,3,60.0,0,0.0,0,0.0,0,0.0,2,40.0,0,0.0,0,0.0,0,0.0,29009
29,10,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29010
29,11,3,2,66.67,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,29011
29,12,4,0,0.0,0,0.0,1,25.0,2,50.0,1,25.0,0,0.0,0,0.0,0,0.0,29012
29,13,3,0,0.0,0,0.0,0,0.0,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0,29013
29,14,2,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,29014
29,15,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29015
29,16,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,29016
29,17,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29017
29,18,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29018
29,19,2,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29019
29,20,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29020
29,21,3,0,0.0,1,33.33,0,0.0,1,33.33,1,33.33,0,0.0,0,0.0,0,0.0,29021
29,22,18,4,22.22,1,5.56,0,0.0,3,16.67,9,50.0,1,5.56,0,0.0,0,0.0,29022
29,23,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,29023
29,24,6,3,50.0,1,16.67,0,0.0,0,0.0,1,16.67,0,0.0,1,16.67,0,0.0,29024
29,25,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29025
29,26,3,0,0.0,0,0.0,0,0.0,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0,29026
29,27,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29027
29,28,3,1,33.33,0,0.0,0,0.0,0,0.0,2,66.67,0,0.0,0,0.0,0,0.0,29028
29,29,3,0,0.0,2,66.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,29029
29,30,4,3,75.0,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29030
29,31,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29031
29,32,3,1,33.33,0,0.0,0,0.0,0,0.0,2,66.67,0,0.0,0,0.0,0,0.0,29032
29,33,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29033
29,34,11,5,45.45,0,0.0,0,0.0,0,0.0,6,54.55,0,0.0,0,0.0,0,0.0,29034
29,35,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29035
29,36,2,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,29036
29,37,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29037
29,38,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29038
29,39,13,1,7.69,3,23.08,0,0.0,4,30.77,5,38.46,0,0.0,0,0.0,0,0.0,29039
29,40,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29040
29,41,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29041
29,42,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29042
29,43,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29043
29,44,9,2,22.22,1,11.11,1,11.11,0,0.0,5,55.56,0,0.0,0,0.0,0,0.0,29044
29,45,3,0,0.0,0,0.0,0,0.0,1,33.33,2,66.67,0,0.0,0,0.0,0,0.0,29045
29,46,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29046
29,47,5,2,40.0,1,20.0,0,0.0,0,0.0,2,40.0,0,0.0,0,0.0,0,0.0,29047
29,48,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29048
29,49,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29049
29,50,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29050
29,51,4,0,0.0,2,50.0,0,0.0,0,0.0,2,50.0,0,0.0,0,0.0,0,0.0,29051
29,52,8,3,37.5,0,0.0,0,0.0,0,0.0,4,50.0,1,12.5,0,0.0,0,0.0,29052
29,53,2,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29053
29,54,12,3,25.0,1,8.33,0,0.0,2,16.67,5,41.67,0,0.0,1,8.33,0,0.0,29054
30,1,14,2,14.29,0,0.0,1,7.14,3,21.43,7,50.0,1,7.14,0,0.0,0,0.0,30001
30,2,7,2,28.57,1,14.29,0,0.0,1,14.29,3,42.86,0,0.0,0,0.0,0,0.0,30002
30,3,15,2,13.33,6,40.0,0,0.0,2,13.33,4,26.67,0,0.0,0,0.0,1,6.67,30003
30,4,4,2,50.0,0,0.0,0,0.0,1,25.0,1,25.0,0,0.0,0,0.0,0,0.0,30004
30,5,4,1,25.0,0,0.0,0,0.0,1,25.0,2,50.0,0,0.0,0,0.0,0,0.0,30005
30,6,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,30006
30,7,9,1,11.11,0,0.0,0,0.0,1,11.11,7,77.78,0,0.0,0,0.0,0,0.0,30007
30,8,15,5,33.33,1,6.67,1,6.67,1,6.67,7,46.67,0,0.0,0,0.0,0,0.0,30008
30,9,9,3,33.33,2,22.22,0,0.0,1,11.11,3,33.33,0,0.0,0,0.0,0,0.0,30009
30,10,13,4,30.77,1,7.69,0,0.0,0,0.0,8,61.54,0,0.0,0,0.0,0,0.0,30010
30,11,7,3,42.86,0,0.0,0,0.0,1,14.29,3,42.86,0,0.0,0,0.0,0,0.0,30011
30,12,7,3,42.86,1,14.29,0,0.0,2,28.57,1,14.29,0,0.0,0,0.0,0,0.0,30012
30,13,20,9,45.0,4,20.0,0,0.0,4,20.0,3,15.0,0,0.0,0,0.0,0,0.0,30013
30,14,5,1,20.0,2,40.0,0,0.0,0,0.0,2,40.0,0,0.0,0,0.0,0,0.0,30014
30,15,15,2,13.33,0,0.0,0,0.0,4,26.67,9,60.0,0,0.0,0,0.0,0,0.0,30015
30,16,13,6,46.15,0,0.0,0,0.0,1,7.69,6,46.15,0,0.0,0,0.0,0,0.0,30016
30,17,10,5,50.0,2,20.0,0,0.0,1,10.0,2,20.0,0,0.0,0,0.0,0,0.0,30017
30,18,5,2,40.0,1,20.0,0,0.0,0,0.0,2,40.0,0,0.0,0,0.0,0,0.0,30018
30,19,2,0,0.0,1,50.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,30019
30,20,5,4,80.0,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30020
30,21,7,1,14.29,2,28.57,0,0.0,0,0.0,2,28.57,2,28.57,0,0.0,0,0.0,30021
30,22,7,1,14.29,2,28.57,0,0.0,0,0.0,2,28.57,0,0.0,0,0.0,2,28.57,30022
30,23,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,30023
30,24,5,3,60.0,1,20.0,0,0.0,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0,30024
30,25,8,0,0.0,2,25.0,0,0.0,2,25.0,3,37.5,0,0.0,0,0.0,1,12.5,30025
30,26,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30026
30,27,5,3,60.0,0,0.0,0,0.0,1,20.0,1,20.0,0,0.0,0,0.0,0,0.0,30027
30,28,8,2,25.0,0,0.0,0,0.0,1,12.5,5,62.5,0,0.0,0,0.0,0,0.0,30028
30,29,3,2,66.67,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,30029
30,30,15,6,40.0,0,0.0,0,0.0,3,20.0,4,26.67,0,0.0,1,6.67,1,6.67,30030
30,31,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30031
30,32,2,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,30032
30,33,4,1,25.0,1,25.0,0,0.0,0,0.0,2,50.0,0,0.0,0,0.0,0,0.0,30033
30,34,3,1,33.33,0,0.0,0,0.0,0,0.0,2,66.67,0,0.0,0,0.0,0,0.0,30034
30,35,6,4,66.67,0,0.0,0,0.0,0,0.0,2,33.33,0,0.0,0,0.0,0,0.0,30035
30,36,22,5,22.73,3,13.64,0,0.0,2,9.09,11,50.0,0,0.0,1,4.55,0,0.0,30036
30,37,14,3,21.43,4,28.57,1,7.14,1,7.14,3,21.43,1,7.14,1,7.14,0,0.0,30037
30,38,17,3,17.65,3,17.65,0,0.0,3,17.65,8,47.06,0,0.0,0,0.0,0,0.0,30038
30,39,11,5,45.45,2,18.18,0,0.0,0,0.0,4,36.36,0,0.0,0,0.0,0,0.0,30039
30,40,13,2,15.38,4,30.77,0,0.0,2,15.38,5,38.46,0,0.0,0,0.0,0,0.0,30040
30,41,2,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,30041
31,1,9,4,44.44,2,22.22,0,0.0,0,0.0,3,33.33,0,0.0,0,0.0,0,0.0,31001
31,2,9,1,11.11,0,0.0,0,0.0,1,11.11,4,44.44,1,11.11,2,22.22,0,0.0,31002
31,3,8,1,12.5,3,37.5,1,12.5,0,0.0,3,37.5,0,0.0,0,0.0,0,0.0,31003
31,4,5,1,20.0,0,0.0,0,0.0,0,0.0,4,80.0,0,0.0,0,0.0,0,0.0,31004
31,5,10,2,20.0,3,30.0,1,10.0,0,0.0,4,40.0,0,0.0,0,0.0,0,0.0,31005
31,6,5,0,0.0,0,0.0,0,0.0,0,0.0,5,100.0,0,0.0,0,0.0,0,0.0,31006
31,7,5,2,40.0,1,20.0,0,0.0,1,20.0,1,20.0,0,0.0,0,0.0,0,0.0,31007
31,8,7,4,57.14,1,14.29,1,14.29,1,14.29,0,0.0,0,0.0,0,0.0,0,0.0,31008
31,9,7,1,14.29,1,14.29,0,0.0,0,0.0,5,71.43,0,0.0,0,0.0,0,0.0,31009
31,10,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31010
31,11,4,0,0.0,0,0.0,0,0.0,1,25.0,2,50.0,0,0.0,1,25.0,0,0.0,31011
31,12,6,1,16.67,0,0.0,0,0.0,0,0.0,3,50.0,2,33.33,0,0.0,0,0.0,31012
31,13,7,0,0.0,0,0.0,1,14.29,1,14.29,5,71.43,0,0.0,0,0.0,0,0.0,31013
31,14,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31014
31,15,5,3,60.0,0,0.0,1,20.0,0,0.0,1,20.0,0,0.0,0,0.0,0,0.0,31015
31,16,4,1,25.0,1,25.0,0,0.0,0,0.0,2,50.0,0,0.0,0,0.0,0,0.0,31016
31,17,4,3,75.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,25.0,31017
31,18,4,0,0.0,1,25.0,0,0.0,0,0.0,3,75.0,0,0.0,0,0.0,0,0.0,31018
31,19,9,3,33.33,0,0.0,0,0.0,0,0.0,6,66.67,0,0.0,0,0.0,0,0.0,31019
31,20,3,1,33.33,0,0.0,0,0.0,0,0.0,2,66.67,0,0.0,0,0.0,0,0.0,31020
31,21,3,0,0.0,0,0.0,0,0.0,2,66.67,1,33.33,0,0.0,0,0.0,0,0.0,31021
31,22,3,1,33.33,0,0.0,0,0.0,0,0.0,2,66.67,0,0.0,0,0.0,0,0.0,31022
31,23,6,0,0.0,1,16.67,0,0.0,2,33.33,3,50.0,0,0.0,0,0.0,0,0.0,31023
31,24,3,2,66.67,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,31024
31,25,4,1,25.0,0,0.0,0,0.0,0,0.0,2,50.0,0,0.0,0,0.0,1,25.0,31025
31,26,3,1,33.33,0,0.0,0,0.0,0,0.0,1,33.33,1,33.33,0,0.0,0,0.0,31026
31,27,2,0,0.0,1,50.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,31027
31,28,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31028
31,29,12,3,25.0,1,8.33,0,0.0,0,0.0,4,33.33,1,8.33,2,16.67,1,8.33,31029
31,30,6,1,16.67,3,50.0,0,0.0,0,0.0,2,33.33,0,0.0,0,0.0,0,0.0,31030
31,31,17,7,41.18,1,5.88,0,0.0,1,5.88,8,47.06,0,0.0,0,0.0,0,0.0,31031
31,32,7,4,57.14,1,14.29,0,0.0,0,0.0,2,28.57,0,0.0,0,0.0,0,0.0,31032
31,33,7,1,14.29,0,0.0,1,14.29,2,28.57,3,42.86,0,0.0,0,0.0,0,0.0,31033
31,34,3,0,0.0,1,33.33,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,1,33.33,31034
31,35,5,2,40.0,2,40.0,0,0.0,0,0.0,1,20.0,0,0.0,0,0.0,0,0.0,31035
31,36,3,1,33.33,1,33.33,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,31036
31,37,9,1,11.11,2,22.22,1,11.11,0,0.0,5,55.56,0,0.0,0,0.0,0,0.0,31037
31,38,5,0,0.0,0,0.0,1,20.0,0,0.0,3,60.0,1,20.0,0,0.0,0,0.0,31038
31,39,7,0,0.0,0,0.0,0,0.0,1,14.29,6,85.71,0,0.0,0,0.0,0,0.0,31039
31,40,3,0,0.0,1,33.33,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,31040
31,41,3,1,33.33,0,0.0,0,0.0,0,0.0,2,66.67,0,0.0,0,0.0,0,0.0,31041
