ward,precinct,total,Mark Steven Kirk,Mark Steven Kirk Percent,Alexander ''Alexi'' Giannoulias,Alexander ''Alexi'' Giannoulias Percent,LeAlan M. Jones,LeAlan M. Jones Percent,Mike Labno,Mike Labno Percent,precinct_id
49,34,301,31,10.3,257,85.38,9,2.99,4,1.33,49034
49,35,337,56,16.62,262,77.74,16,4.75,3,0.89,49035
49,36,425,50,11.76,349,82.12,20,4.71,6,1.41,49036
49,37,462,56,12.12,375,81.17,24,5.19,7,1.52,49037
49,38,268,21,7.84,237,88.43,9,3.36,1,0.37,49038
49,39,268,29,10.82,228,85.07,9,3.36,2,0.75,49039
49,40,265,53,20.0,196,73.96,13,4.91,3,1.13,49040
49,41,298,42,14.09,247,82.89,7,2.35,2,0.67,49041
49,42,313,27,8.63,265,84.66,14,4.47,7,2.24,49042
50,1,373,209,56.03,157,42.09,4,1.07,3,0.8,50001
50,2,381,146,38.32,225,59.06,8,2.1,2,0.52,50002
50,3,297,115,38.72,171,57.58,8,2.69,3,1.01,50003
50,4,318,92,28.93,214,67.3,8,2.52,4,1.26,50004
50,5,394,218,55.33,163,41.37,11,2.79,2,0.51,50005
50,6,213,41,19.25,161,75.59,8,3.76,3,1.41,50006
50,7,344,82,23.84,242,70.35,12,3.49,8,2.33,50007
50,8,193,40,20.73,146,75.65,4,2.07,3,1.55,50008
50,9,235,71,30.21,155,65.96,6,2.55,3,1.28,50009
50,10,250,130,52.0,114,45.6,5,2.0,1,0.4,50010
50,11,332,226,68.07,94,28.31,8,2.41,4,1.2,50011
50,12,199,98,49.25,98,49.25,3,1.51,0,0.0,50012
50,13,356,72,20.22,270,75.84,7,1.97,7,1.97,50013
50,14,142,63,44.37,74,52.11,4,2.82,1,0.7,50014
50,15,348,89,25.57,241,69.25,14,4.02,4,1.15,50015
50,16,156,77,49.36,77,49.36,2,1.28,0,0.0,50016
50,17,260,100,38.46,155,59.62,1,0.38,4,1.54,50017
50,18,253,92,36.36,153,60.47,6,2.37,2,0.79,50018
50,19,259,70,27.03,177,68.34,8,3.09,4,1.54,50019
50,20,281,72,25.62,191,67.97,13,4.63,5,1.78,50020
50,21,306,83,27.12,203,66.34,14,4.58,6,1.96,50021
50,22,306,51,16.67,237,77.45,12,3.92,6,1.96,50022
50,23,240,119,49.58,115,47.92,4,1.67,2,0.83,50023
50,24,306,72,23.53,225,73.53,4,1.31,5,1.63,50024
50,25,334,196,58.68,132,39.52,2,0.6,4,1.2,50025
50,26,226,59,26.11,162,71.68,4,1.77,1,0.44,50026
50,27,130,62,47.69,64,49.23,1,0.77,3,2.31,50027
50,28,294,76,25.85,201,68.37,13,4.42,4,1.36,50028
50,29,314,65,20.7,238,75.8,5,1.59,6,1.91,50029
50,30,272,172,63.24,95,34.93,3,1.1,2,0.74,50030
50,31,98,65,66.33,30,30.61,3,3.06,0,0.0,50031
50,32,305,48,15.74,246,80.66,11,3.61,0,0.0,50032
50,33,234,103,44.02,120,51.28,8,3.42,3,1.28,50033
50,34,279,53,19.0,214,76.7,6,2.15,6,2.15,50034
50,35,376,77,20.48,287,76.33,8,2.13,4,1.06,50035
50,36,329,91,27.66,222,67.48,11,3.34,5,1.52,50036
50,37,337,79,23.44,243,72.11,12,3.56,3,0.89,50037
50,38,174,83,47.7,87,50.0,2,1.15,2,1.15,50038
50,39,254,100,39.37,150,59.06,4,1.57,0,0.0,50039
50,40,368,252,68.48,110,29.89,6,1.63,0,0.0,50040
50,41,422,251,59.48,166,39.34,3,0.71,2,0.47,50041
50,42,273,81,29.67,183,67.03,6,2.2,3,1.1,50042
50,43,284,42,14.79,230,80.99,8,2.82,4,1.41,50043
50,44,274,172,62.77,97,35.4,2,0.73,3,1.09,50044
50,45,186,137,73.66,44,23.66,4,2.15,1,0.54,50045
